intervalo,fecha_completa,76,67,59,40,63,61,65,60,58,47,41,39,32,74,73,45,48,55,75,72,71,46,1,42,2,35,50,51,43,49
2023-10-13 00:00:00,2023-10-13,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-12 00:00:00,2023-10-12,0,0,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11 00:00:00,2023-10-11,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-10 00:00:00,2023-10-10,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-09 00:00:00,2023-10-09,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-08 00:00:00,2023-10-08,0,0,5,113,33,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-07 00:00:00,2023-10-07,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-06 00:00:00,2023-10-06,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-05 00:00:00,2023-10-05,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04 00:00:00,2023-10-04,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03 00:00:00,2023-10-03,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02 00:00:00,2023-10-02,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01 00:00:00,2023-10-01,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-30 00:00:00,2023-09-30,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29 00:00:00,2023-09-29,0,0,28,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28 00:00:00,2023-09-28,0,0,15,65,80,3,0,2,2,1,1,1,1,0,0,12,0,2,0,0,0,3,0,1,0,0,0,0,0,0
2023-09-27 00:00:00,2023-09-27,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-26 00:00:00,2023-09-26,0,0,0,15,0,0,0,0,0,7,9,7,6,0,0,27,9,2,0,0,0,15,1,1,8,0,0,0,0,0
2023-09-25 00:00:00,2023-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1
