intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-10-19 00:00:00,2023-10-19,71,4,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-18 00:00:00,2023-10-18,62,20,1,9,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-17 00:00:00,2023-10-17,30,6,1,4,4,0,0,0,0,0,0,0,0,0,16,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-16 00:00:00,2023-10-16,4,3,4,5,4,0,0,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-15 00:00:00,2023-10-15,62,31,3,8,11,0,0,0,0,0,0,0,0,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-14 00:00:00,2023-10-14,51,16,2,13,5,0,0,0,0,0,0,0,0,0,17,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-13 00:00:00,2023-10-13,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-12 00:00:00,2023-10-12,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11 00:00:00,2023-10-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-10 00:00:00,2023-10-10,46,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-09 00:00:00,2023-10-09,87,11,5,7,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-08 00:00:00,2023-10-08,74,10,1,7,9,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-07 00:00:00,2023-10-07,94,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-06 00:00:00,2023-10-06,17,16,3,19,22,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-10-05 00:00:00,2023-10-05,73,11,5,9,13,0,0,0,0,0,0,0,0,0,9,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04 00:00:00,2023-10-04,76,9,4,8,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03 00:00:00,2023-10-03,54,7,4,12,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02 00:00:00,2023-10-02,97,17,2,19,20,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2023-10-01 00:00:00,2023-10-01,28,7,2,3,3,0,0,0,0,0,0,0,0,0,12,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-30 00:00:00,2023-09-30,72,13,7,9,10,0,0,0,0,0,0,0,0,0,9,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29 00:00:00,2023-09-29,49,9,5,5,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28 00:00:00,2023-09-28,72,0,2,6,6,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-27 00:00:00,2023-09-27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-26 00:00:00,2023-09-26,46,6,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-25 00:00:00,2023-09-25,44,5,4,6,4,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-24 00:00:00,2023-09-24,60,0,2,3,2,0,0,0,0,0,0,0,0,0,10,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-23 00:00:00,2023-09-23,61,8,1,12,23,0,0,0,0,0,0,0,0,1,19,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2023-09-22 00:00:00,2023-09-22,42,27,4,13,10,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2023-09-21 00:00:00,2023-09-21,36,11,1,4,5,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-20 00:00:00,2023-09-20,88,32,3,9,5,0,1,1,1,1,1,1,2,0,19,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2023-09-19 00:00:00,2023-09-19,63,0,3,5,5,0,1,1,1,1,1,2,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-09-18 00:00:00,2023-09-18,69,1,4,0,0,0,0,0,0,0,0,0,0,0,11,0,17,15,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-17 00:00:00,2023-09-17,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-16 00:00:00,2023-09-16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-15 00:00:00,2023-09-15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
