intervalo,fecha_completa,49.0,23.0,25.0,37.0,40.0,50.0,51.0,35.0,24.0,21.0,43.0,46.0,34.0,20.0,26.0,29.0,27.0,31.0,65.0,42.0,28.0,30.0,36.0,48.0,22.0,41.0,4.0,3.0,2.0,1.0,47.0,53.0
2023-08-28 00:00:00,2023-08-28,78,477,103,63,134,14,27,44,21,0,12,41,5,8,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 00:00:00,2023-08-27,97,627,104,56,164,17,26,50,21,0,13,48,4,6,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 00:00:00,2023-08-26,82,454,83,36,94,11,25,16,15,0,10,24,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 00:00:00,2023-08-25,63,493,114,59,162,10,25,26,15,0,6,41,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24 00:00:00,2023-08-24,119,593,114,68,110,16,31,37,18,0,4,34,9,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23 00:00:00,2023-08-23,81,425,72,52,92,15,22,13,18,0,4,22,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22 00:00:00,2023-08-22,82,438,116,48,93,14,29,24,17,0,4,18,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21 00:00:00,2023-08-21,115,580,106,52,118,16,29,21,16,0,9,20,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20 00:00:00,2023-08-20,61,330,69,33,98,13,23,89,19,0,2,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19 00:00:00,2023-08-19,62,338,66,45,92,18,18,77,13,0,0,21,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18 00:00:00,2023-08-18,92,630,148,84,155,19,25,44,17,0,9,59,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17 00:00:00,2023-08-17,67,520,108,54,124,17,23,34,24,0,13,44,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16 00:00:00,2023-08-16,79,441,86,47,145,20,21,37,16,0,4,44,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 00:00:00,2023-08-15,97,456,106,47,112,18,27,30,14,0,4,39,12,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 00:00:00,2023-08-14,70,473,83,53,115,19,27,39,14,0,19,51,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 00:00:00,2023-08-13,88,454,117,45,147,20,23,163,15,0,0,33,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 00:00:00,2023-08-12,23,460,114,73,117,15,20,39,19,0,17,35,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11 00:00:00,2023-08-11,20,229,69,39,87,19,22,93,19,0,0,22,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10 00:00:00,2023-08-10,3,133,44,35,79,17,20,21,24,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09 00:00:00,2023-08-09,2,270,85,70,143,22,20,48,20,0,0,28,5,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08 00:00:00,2023-08-08,9,149,44,44,82,14,15,18,22,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07 00:00:00,2023-08-07,0,258,76,72,133,23,21,27,16,0,5,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06 00:00:00,2023-08-06,0,118,45,58,130,20,25,44,21,0,4,23,5,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:00:00,2023-08-05,0,109,49,53,112,22,17,45,23,0,4,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04 00:00:00,2023-08-04,2,73,41,41,96,17,27,42,21,23,5,41,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03 00:00:00,2023-08-03,4,117,43,38,70,16,18,61,21,0,0,13,8,6,0,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0
2023-08-02 00:00:00,2023-08-02,4,222,68,42,117,21,25,39,21,0,4,33,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01 00:00:00,2023-08-01,4,174,67,47,95,23,17,14,22,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31 00:00:00,2023-07-31,6,163,49,60,148,20,18,78,23,0,4,52,6,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30 00:00:00,2023-07-30,5,183,53,60,141,25,20,49,24,0,4,34,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29 00:00:00,2023-07-29,2,201,72,76,151,17,25,31,21,0,0,9,4,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28 00:00:00,2023-07-28,5,121,51,57,131,19,21,33,22,0,5,25,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27 00:00:00,2023-07-27,4,189,70,31,106,12,20,43,21,0,5,21,26,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26 00:00:00,2023-07-26,8,388,95,77,170,16,18,31,23,0,5,19,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25 00:00:00,2023-07-25,16,285,75,61,123,16,21,64,14,0,6,21,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24 00:00:00,2023-07-24,5,296,100,53,157,17,23,34,20,0,0,22,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23 00:00:00,2023-07-23,12,396,103,69,210,25,28,84,21,0,0,60,6,0,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22 00:00:00,2023-07-22,4,245,86,68,111,22,29,70,17,0,4,10,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21 00:00:00,2023-07-21,3,125,53,47,100,23,25,107,20,0,4,25,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20 00:00:00,2023-07-20,2,159,55,57,93,20,29,66,16,0,8,25,21,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-19 00:00:00,2023-07-19,0,138,50,38,97,17,15,109,17,0,8,44,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-18 00:00:00,2023-07-18,10,286,78,68,218,18,27,191,22,0,18,133,25,4,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17 00:00:00,2023-07-17,2,181,57,34,102,16,18,64,15,0,6,39,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16 00:00:00,2023-07-16,2,206,71,51,126,19,22,88,18,0,10,46,20,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-15 00:00:00,2023-07-15,0,116,41,39,89,16,20,70,19,0,9,27,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-14 00:00:00,2023-07-14,58,281,77,65,133,20,22,65,19,27,23,73,4,16,7,0,4,0,1,1,1,1,1,1,2,0,1,1,1,1,0,0
2023-07-13 00:00:00,2023-07-13,6,34,3,2,5,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-12 00:00:00,2023-07-12,331,583,88,50,97,14,14,56,15,0,6,28,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11 00:00:00,2023-07-11,65,224,42,13,21,5,9,16,5,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10 00:00:00,2023-07-10,230,496,64,29,40,9,13,81,8,9,7,41,20,12,0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2023-07-09 00:00:00,2023-07-09,269,414,85,29,53,12,10,68,15,0,7,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-08 00:00:00,2023-07-08,306,432,75,35,62,16,18,65,17,11,15,30,17,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07 00:00:00,2023-07-07,394,578,102,35,93,12,18,87,15,7,9,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06 00:00:00,2023-07-06,606,939,225,44,83,15,23,66,17,4,6,38,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05 00:00:00,2023-07-05,310,673,130,50,137,8,13,53,6,2,4,84,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04 00:00:00,2023-07-04,312,596,113,45,169,10,15,111,11,6,5,149,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03 00:00:00,2023-07-03,345,618,135,56,135,15,17,85,15,4,13,95,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02 00:00:00,2023-07-02,343,459,64,26,121,18,15,80,15,6,18,135,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01 00:00:00,2023-07-01,449,843,163,39,141,10,25,151,15,2,5,109,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30 00:00:00,2023-06-30,482,700,139,56,173,17,30,155,19,4,36,244,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29 00:00:00,2023-06-29,510,566,157,30,58,14,35,156,17,5,31,134,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28 00:00:00,2023-06-28,610,1047,349,72,226,23,106,191,21,5,44,252,5,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27 00:00:00,2023-06-27,703,713,254,55,182,6,140,175,12,76,16,202,95,60,0,7,0,8,9,6,7,6,6,6,7,1,0,0,4,0,0,0
2023-06-26 00:00:00,2023-06-26,700,652,225,47,161,6,151,167,6,83,19,194,92,64,0,8,0,7,11,7,7,6,6,6,6,1,0,0,4,0,9,0
2023-06-25 00:00:00,2023-06-25,0,0,0,0,0,8,0,0,5,0,0,0,0,1,0,0,0,0,0,2,1,1,2,2,1,0,0,0,13,0,0,0
2023-06-24 00:00:00,2023-06-24,0,0,2,1,1,9,2,1,7,8,1,1,1,3,0,0,1,1,0,1,3,1,1,1,3,1,0,0,5,0,1,1
2023-06-23 00:00:00,2023-06-23,700,652,225,47,161,6,151,167,6,83,19,194,92,64,0,8,0,7,11,7,7,6,6,6,6,1,0,0,4,0,9,0
2023-06-22 00:00:00,2023-06-22,0,0,0,0,0,8,0,0,5,0,0,0,0,1,0,0,0,0,0,2,1,1,2,2,1,0,0,0,13,0,0,0
2023-06-21 00:00:00,2023-06-21,0,0,2,1,1,9,2,1,7,8,1,1,1,3,0,0,1,1,0,1,3,1,1,1,3,1,0,0,5,0,1,1
